support	bear, cherish, keep, maintain, sustain, carry, hold up, keep up, prop, uphold	abandon, break down, demolish, destroy, let go, throw down, betray, cast down, desert, drop, overthrow, wreck
suppose	conjecture, deem, guess, imagine, surmise, think	ascertain, be sure, conclude, discover, know, prove
surrender	abandon, cede, give over, relinquish, alienate, give, give up, sacrifice, capitulate, give oneself up, let go, yield	
synonymous	alike, equivalent, like, similar, correspondent, identical, same, synonymic, corresponding, interchangeable	
system	manner, method, mode, order, regularity, rule	chaos, derangement, disarrangement, disorder, irregularity, confusion
taciturn	close, mute, reticent, speechless, dumb, reserved, silent, uncommunicative	communicative, free, garrulous, loquacious, talkative, unreserved
tasteful	artistic, delicate, esthetic, fastidious, nice, chaste, delicious, esthetical, fine, tasty, dainty, elegant, exquisite	clumsy, displeasing, grotesque, inartistic, rough, coarse, distasteful, harsh, inharmonious, rude, deformed, fulsome, hideous, meretricious, rugged, disgusting, gaudy, horrid, offensive, tawdry
teach	discipline, give instruction, inform, nurture, drill, give lessons, initiate, school, educate, inculcate, instill, train, enlighten, indoctrinate, instruct, tutor	
temerity	audacity, heedlessness, presumption, foolhardiness, over-confidence, rashness, hardihood, precipitancy, recklessness, hastiness, precipitation, venturesomeness	care, caution, circumspection, cowardice, hesitation, timidity, wariness
term	article, denomination, member, phrase, condition, expression, name, word	
terse	brief, concise, neat, short, compact, condensed, pithy, succinct, compendious, laconic, sententious	diffuse, lengthy, long, prolix, tedious, verbose, wordy
testimony	affidavit, attestation, deposition, proof, affirmation, certification, evidence, witness	
therefore	accordingly, consequently, then, whence, because, hence, thence, wherefore	
throng	concourse, crowd, host, jam, mass, multitude, press	
time	age, duration, epoch, period, sequence, term, date, eon, era, season, succession, while	
tip	cant, dip, incline, list, slope, careen, heel over, lean, slant, tilt	
tire	exhaust, fatigue, harass, jade, wear out, weary, fag	invigorate, recreate, refresh, relax, relieve, repose, rest, restore
tool	apparatus, implement, machine, utensil, appliance, instrument, mechanism, weapon	
topic	division, issue, motion, proposition, subject, head, matter, point, question, theme	
trace	footmark, impression, remains, token, trail, footprint, mark, remnant, track, vestige, footstep, memorial, sign	
transact	accomplish, carry on, do, perform, act, conduct, negotiate, treat	
transaction	act, action, affair, business, deed, doing, proceeding	
transcendental	a priori, intuitive, original, primordial, transcendent	
transient	brief, fleeting, fugitive, short, ephemeral, flitting, momentary, temporary, evanescent, flying, passing, transitory	abiding, eternal, immortal, lasting, perpetual, undying, enduring, everlasting, imperishable, permanent, persistent, unfading
union	coalition, conjunction, juncture, unification, combination, junction, oneness, unity	analysis, decomposition, disjunction, disunion, divorce, separation, contrariety, disconnection, dissociation, division, schism, severance
usual	accustomed, everyday, general, ordinary, public, common, familiar, habitual, prevailing, regular, customary, frequent, normal, prevalent, wonted	exceptional, infrequent, rare, strange, unparalleled, extraordinary, out-of-the-way, singular, uncommon, unusual
utility	advantage, expediency, serviceableness, avail, profit, use, benefit, service, usefulness	disadvantage, futility, inadequacy, inutility, uselessness, folly, impolicy, inexpediency, unprofitableness, worthlessness
vacant	blank, leisure, unfilled, untenanted, void, empty, unemployed, unoccupied, vacuous, waste	brimful, busy, filled, inhabited, overflowing, brimmed, crammed, full, jammed, packed, brimming, crowded, gorged, occupied, replete
vain	abortive, futile, shadowy, unsatisfying, baseless, idle, trifling, unserviceable, bootless, inconstant, trivial, unsubstantial, deceitful, ineffectual, unavailing, useless, delusive, nugatory, unimportant, vapid, empty, null, unprofitable, visionary, fruitless, profitless, unreal, worthless	adequate, effective, powerful, solid, useful, advantageous, efficient, profitable, sound, valid, beneficial, expedient, real, substantial, valuable, competent, potent, serviceable, sufficient, worthy
venal	hireling, mercenary, purchasable, salable	disinterested, honest, incorruptible, public-spirited, unpurchasable, generous, honorable, patriotic
venerate	adore, honor, respect, revere, reverence	contemn, detest, dishonor, scoff at, slight, despise, disdain, disregard, scorn, spurn
veneration	adoration, awe, dread, reverence	contempt, disdain, dishonor, disregard, scorn
venial	excusable, pardonable, slight, trivial	inexcusable, inexpiable, mortal, unpardonable, unjustifiable
veracity	candor, honesty, reality, truthfulness, frankness, ingenuousness, truth, verity	deceit, duplicity, falsehood, fiction, lie, deception, error, falseness, guile, mendacity, delusion, fabrication, falsity, imposture, untruth
verbal	literal, oral, vocal	
victory	achievement, conquest, success, triumph, advantage, mastery, supremacy	defeat, disappointment, failure, miscarriage, retreat, destruction, disaster, frustration, overthrow, rout
vigilant	alert, cautious, on the lookout, wary, awake, circumspect, sleepless, watchful, careful, on the alert, wakeful, wide-awake	careless, heedless, inconsiderate, oblivious, drowsy, inattentive, neglectful, thoughtless, dull, incautious, negligent, unwary
virtue	chastity, honesty, probity, truth, duty, honor, purity, uprightness, excellence, integrity, rectitude, virtuousness, faithfulness, justice, righteousness, worth, goodness, morality, rightness, worthiness	evil, vice, viciousness, wickedness, wrong
wander	deviate, diverge, go astray, range, rove, swerve, digress, err, ramble, roam, stray, veer	
way	alley, course, lane, path, route, avenue, driveway, pass, pathway, street, bridle-path, highroad, passage, road, thoroughfare, channel, highway, passageway, roadway, track	
wisdom	attainment, insight, prudence, depth, judgment, reason, discernment, judiciousness, reasonableness, discretion, knowledge, sagacity, enlightenment, learning, sense, erudition, prescience, skill, foresight, profundity, understanding, information	absurdity, folly, imbecility, miscalculation, senselessness, error, foolishness, imprudence, misjudgment, silliness, fatuity, idiocy, indiscretion, nonsense, stupidity
wit	banter, fun, joke, waggery, burlesque, humor, playfulness, waggishness, drollery, jest, pleasantry, witticism, facetiousness, jocularity, raillery	dulness, seriousness, sobriety, solemnity, stolidity, stupidity, gravity
work	achievement, doing, labor, product, action, drudgery, occupation, production, business, employment, performance, toil, deed, exertion	ease, idleness, leisure, recreation, relaxation, repose, rest, vacation
yet	besides, further, hitherto, now, still, thus far	
youthful	adolescent, callow, childlike, immature, puerile, boyish, childish, girlish, juvenile, young	
